PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Month,DayOfWeek,IsWeekend,Month_Sin,Month_Cos,Day_Sin,Day_Cos,AQI_Lag1,AQI_Lag2,AQI_Lag3,AQI_Lag7,AQI_Rolling_Mean_3,AQI_Rolling_Mean_7,AQI_Rolling_Std_7,AQI_Rolling_Max_7,PM25_PM10_Ratio,NO_NO2_Ratio,Pollution_Load,Oxidant_Level,City_Encoded,State_Encoded,Region_Encoded
0.010462178881387918,0.0006211325171449839,0.006233850011870907,8.695678078064313e-05,0.006692496669340844,-8.740180354789954e-05,-0.0060925454470831504,-0.005322120915058369,-0.002842495386510856,-0.0396563598168174,-0.024777998160500348,0.0070160154439321285,-0.04090045054971147,0.0006968123872893005,0.03410683919177073,0.010812952939503843,-26.890696541796654,-21.095175177628377,-0.10500788910014033,0.036509759407359184,50.48710411976926,0.144298777686639,0.46348264036649306,-0.4263109891844612,-0.00012153580310008628,0.00027521859366567503,-2.117960566140698e-05,0.00015413591241401057,-0.006935061087983803,0.014077247843951188,0.007809648049390165
-0.011984871544722317,0.0001424162966935325,0.00029733372599561084,-0.004287606555356523,-0.006910437077597362,0.0003385698396463685,-0.003298930199858472,0.0017810723070323638,0.0025777418383488805,0.011612768475324423,0.049747681591816674,0.02533450078821195,-0.06429097697595462,-0.027860296207469805,0.005296666895150434,-0.005154508330037931,-29.736344230923496,-6.037274901833371,0.034670079026693855,-0.06741424156736432,177.57076457129654,0.08873554587020982,0.7295888640181079,-0.002161830598312626,-4.472797541638285e-05,0.0011567565299111585,-0.0007507363982399883,0.001484818776457034,0.1485988480571225,-0.023759230853984615,0.08904459041565682
-0.0031610335378876937,-0.0014687755353045555,-0.0018638804066195675,-0.0003842758427921153,-0.0006113196023548374,-0.0006141022639899777,-0.00679023682725732,-0.0026232404338725423,0.005315632715605547,-0.02027403905749989,0.0032639388597268597,0.0025669351222480626,-0.007898019889726604,-0.011984106916046873,-0.0036288581825488705,0.0015400076413381576,16.125327185861277,7.044609223128086,0.015610787909237393,0.038891278336432134,-97.10809704125487,0.04035220244165435,-0.4316044428556934,-4.66421792142209,-0.0005423590371800566,-0.0002834340960396555,1.6714799696534788e-05,-0.00024253511637067446,0.003116693734689538,0.0043581152949591605,0.004932789275621669
-0.002259306902284535,3.694319412403857e-06,0.000624366910182638,0.0012172918131711358,0.000914735580050922,-2.819296997963048e-05,-0.00865313567202743,-0.004524217400616685,-0.002131029396402924,0.010614694958896498,0.007289447156359459,-0.0053664134481011426,0.0014295033350802244,0.15669508679809252,0.04839421794377489,-0.04761374284086558,1.58894735003932,27.176202985485503,0.047318038368325134,-0.009541085483849635,-75.24055589313176,-0.019636445351624007,-0.32608367211896383,-3.7983245367086553,-0.0007269036844379974,0.00011020092208992995,-3.6560845807164706e-05,-0.0002164702891487555,-0.05924429213624734,-0.007720183634773179,-0.02359776456226463
-0.0022658075013337713,0.00043009280386847084,0.0006495395711179311,-0.0007514120297879639,0.0007410830894086872,-0.0008447959835230479,-0.007317471059339448,-0.004636676052936558,-0.00023557013488758498,-0.00041323637619329194,0.0006832514920101614,0.0021694565013487582,-0.0004976789042592355,-0.005207214918047919,-0.006126702682617622,-0.002399313434019914,8.285215920719745,12.410160417433241,0.04871691183977041,-0.009624845109786185,-65.56337293404748,0.05595953163994765,-0.3235205911230106,-3.9904039560337536,-0.0007059635612984955,-0.0004437179763153781,4.947737448798768e-05,-0.0003767981446043861,-0.003374073913661624,-0.009278108872215767,0.005604844841692452
-0.0020354835848364547,0.0001750479308476364,0.0011130673295681422,-0.00032777540207352794,0.0006106592474411712,1.509967031188913e-05,-0.007300726811010881,-0.0048435032909765465,-0.000150756299055306,-0.002081654647094335,0.001497485465333251,0.0009754278403342007,-0.006920593996189413,-0.0002302802944839739,0.004344329197908831,0.0007396271845512961,10.413372298725012,7.121409975867608,0.0009651309840684506,0.00408207880046625,-35.785305866968486,0.05620531901027379,-0.11572743124990462,-3.913988905659944,-0.0003703541986651694,-0.00012028538931851783,-1.7564682436794385e-05,-0.000345863662620146,-0.009063064970038287,-0.0007300761874090596,0.00543246564002225
-0.001135860214858517,-5.769755358398318e-05,-0.0022566053122174347,0.0014926971874689484,-0.003356080767114493,0.003381451464230915,-0.00330754970134645,-0.005538525782623811,-0.003009430046299975,0.006009150959667048,0.009183463717833924,-0.01042666865441514,0.021971525734353816,0.041378820582888325,0.03280911872418201,0.020149823271530427,-4.592278048925144,-28.91474423181168,0.01422132795098948,0.12177739880039838,146.28789572135523,0.05542628272642985,-0.14386868893473181,-1.2456534366548748,0.007178663226738338,0.0006758590488459282,0.0011963991862370658,-0.0010178030050965977,-0.025127259097051578,-0.10534531572069543,0.03189541300058619
-0.0030158569400175208,-0.00041741695028201084,-0.0015767457062800412,-0.000647658571885699,-0.000950312876022865,-0.00016243766505797598,-0.006030553375009929,-0.0030457286049923437,0.006136007695479381,0.000508703969313014,0.0049128000201035665,0.0029518109056765164,0.004430504735895756,0.0006916409368822505,0.0002651827138859437,0.0011203260353329545,16.31761209425551,9.11009109783709,0.03940584968523516,0.0054543711136828136,-88.94112467127856,0.06999087090172998,-0.4041522587920866,-4.7428135992287865,-0.0008059911732963474,-0.0005774255598224578,9.93722710262156e-06,-0.000287757459392208,-0.003929044377206706,-0.004931468314589916,0.0015747221621910494
-0.0023858528397271714,0.0009263249460584209,0.0008935790711321566,-0.000490437832338484,0.00012763608131452842,-0.0004099530593502676,-0.007300038056735485,-0.004793141686296314,-0.00010978642993085671,0.008649698687127564,0.0013277239223314,0.0010285970447079782,0.00892776498663806,0.002180027299057728,0.011130905441297854,-0.0031263809316171773,6.938889978143617,17.7119053110744,0.05285297534195161,0.022645283989162393,-18.81356807635349,0.07574826330045459,-0.20639856482851762,-3.5081491763853245,-0.0005580702001825645,-0.00036209023501131957,-1.000625760442371e-06,-0.00030898543404318834,0.0006420181619414538,-0.01874559671369777,-0.00027111250565435384
-0.0004279789966213191,0.001488677119099306,0.0013977413720523853,-0.004002708165800811,-0.00036257655935294697,-0.0007109135492576981,-0.0020647401554922014,-0.004797881356327975,0.00010518100844871007,-0.0003166050962842528,-0.009068976832555331,0.0016747496562650977,0.0008064749253111876,-0.013942271782543446,0.030739919507360634,0.024160895388831073,-15.007667112842132,-6.356306980284768,-0.03465812419536635,0.020060651975935314,39.99984097214083,0.04618902115261746,0.6702408193927056,-1.8115146652992178,-0.0012699830639284393,-0.00040697343987523485,0.00011356834765974655,-0.0002623446270908102,-0.0578287660916083,0.015461240964462357,0.02135909266872669
