Datetime,Mean,Std,Min,Max
2020-04-25,112.20139401101551,29.355646897113818,66.61835393312253,169.73263964740826
2020-04-26,111.27072096068854,28.834336230874165,66.61835393312253,169.10280373831776
2020-04-27,110.26302885567752,28.72326041712637,66.61835393312253,169.10280373831776
2020-04-28,109.6878964395592,28.952294471841782,66.61835393312253,169.10280373831776
2020-04-29,109.29786102392283,29.012249768709943,66.61835393312253,169.10280373831776
2020-04-30,109.12502524816801,29.01698054286291,66.61835393312253,169.10280373831776
2020-05-01,108.65672295922354,28.89877407902566,66.61835393312253,169.10280373831776
2020-05-02,108.17673070947824,28.904996267699293,66.61835393312253,169.10280373831776
2020-05-03,107.4780111401585,28.824261352695135,66.61835393312253,169.10280373831776
2020-05-04,106.44505064962792,28.466281210671102,66.61835393312253,169.10280373831776
2020-05-05,105.52666681124408,28.002327896522626,66.61835393312253,169.10280373831776
2020-05-06,104.98302309033275,27.874437822805355,66.61835393312253,169.10280373831776
2020-05-07,104.18733641083924,27.55045322986973,66.61835393312253,169.10280373831776
2020-05-08,103.56626055221885,27.130232561533145,66.61835393312253,169.10280373831776
2020-05-09,102.99317846294362,26.637248158058334,66.61835393312253,169.10280373831776
2020-05-10,102.35912671700173,26.08541635981978,66.61835393312253,169.10280373831776
2020-05-11,101.32583050072093,25.24005284582054,66.61835393312253,168.1727272727273
2020-05-12,100.41579435389836,24.2637443183003,66.61835393312253,168.1727272727273
2020-05-13,99.92077016160658,23.807869719767005,66.61835393312253,168.1727272727273
2020-05-14,99.52072753349056,23.487985937488727,66.61835393312253,168.1727272727273
2020-05-15,99.02575098226401,23.245524622507613,66.61835393312253,168.1727272727273
2020-05-16,98.42024547675851,22.613470867700418,66.61835393312253,168.1727272727273
2020-05-17,97.7862323618783,21.603713909631804,66.61835393312253,168.1727272727273
2020-05-18,97.34985068305546,20.909566841368974,66.61835393312253,168.1727272727273
2020-05-19,96.64846871645476,19.519739780237455,66.61835393312253,152.7719298245614
2020-05-20,96.11024211973043,18.60104992402344,66.61835393312253,141.4678899082569
2020-05-21,95.8236630007162,18.350148551559716,66.61835393312253,141.4678899082569
2020-05-22,95.85693330480194,18.38105731304334,66.61835393312253,141.4678899082569
2020-05-23,95.5669437291383,17.924816919713848,66.61835393312253,141.4678899082569
2020-05-24,95.41479941678293,17.77387480102364,66.61835393312253,141.4678899082569
2020-05-25,95.0541311212957,17.410328320062202,66.61835393312253,141.4678899082569
2020-05-26,94.60652620088268,16.807669402868253,66.61835393312253,141.4678899082569
2020-05-27,94.13649246197039,16.057203536344254,66.61835393312253,137.27027027027026
2020-05-28,93.80345723497209,15.45195656067331,66.61835393312253,134.16494560583843
2020-05-29,93.29190107322358,15.10317053255561,66.61835393312253,134.16494560583843
2020-05-30,92.93575796288593,15.151899447462693,66.61835393312253,134.16494560583843
2020-05-31,92.31027190825071,15.06261323409085,66.6086956521739,134.16494560583843
2020-06-01,91.60493748857454,14.587384241253492,66.6086956521739,134.16494560583843
2020-06-02,91.0982183648883,14.12366472630666,66.6086956521739,134.16494560583843
2020-06-03,90.9719727016082,14.142715249314596,66.6086956521739,134.16494560583843
2020-06-04,90.8969525615617,14.198366534642517,66.6086956521739,134.16494560583843
2020-06-05,90.80291368837794,14.321367640923176,66.6086956521739,134.16494560583843
2020-06-06,90.4775448945367,14.521730366186228,66.6086956521739,134.16494560583843
2020-06-07,90.26937221602351,14.673492450525247,66.6086956521739,134.16494560583843
2020-06-08,89.82334233588585,14.548985308324129,66.6086956521739,134.16494560583843
2020-06-09,89.80954246324757,14.548943352673502,66.6086956521739,134.16494560583843
2020-06-10,89.8141862984194,14.549740604309033,66.6086956521739,134.16494560583843
2020-06-11,89.62822092936847,14.474022812068386,66.6086956521739,134.16494560583843
2020-06-12,89.49926599881039,14.444773076071542,66.6086956521739,134.16494560583843
2020-06-13,89.36496041196662,14.426109569836406,66.6086956521739,134.16494560583843
2020-06-14,89.03923929477585,14.372614871128599,66.6086956521739,134.16494560583843
2020-06-15,88.6037740417945,14.166275106965823,66.6086956521739,134.16494560583843
2020-06-16,88.12699852278003,13.77798194556001,66.6086956521739,134.16494560583843
2020-06-17,87.48348847847215,12.929993795660899,66.6086956521739,120.3187156552762
2020-06-18,87.0168907196503,12.481705664132004,66.6086956521739,115.70837896946898
2020-06-19,86.68079242460881,12.10192303903371,66.6086956521739,114.20988739454269
2020-06-20,86.42783227313254,11.896005381756744,66.6086956521739,114.20988739454269
2020-06-21,86.21121333497763,11.959684629367683,66.6086956521739,114.20988739454269
2020-06-22,85.89054601295227,12.027726179888855,66.6086956521739,114.20988739454269
2020-06-23,85.6862149245491,12.212666332058754,65.7453757024908,114.20988739454269
2020-06-24,85.51394388154557,12.416641711393698,63.42888125211446,114.20988739454269
2020-06-25,85.42652984871586,12.53037929670242,63.42888125211446,114.20988739454269
2020-06-26,85.51127270000347,12.427115230095996,63.42888125211446,114.20988739454269
2020-06-27,85.5754608630961,12.355897891695228,63.42888125211446,114.20988739454269
2020-06-28,85.7846146484444,12.324437906325832,63.42888125211446,114.20988739454269
2020-06-29,85.96323048854367,12.332218010404898,63.42888125211446,114.20988739454269
2020-06-30,85.84673364227164,12.430405709239775,63.42888125211446,114.20988739454269
2020-07-01,85.8438298185697,12.432484536777721,63.42888125211446,114.20988739454269
2020-07-02,85.9004464603162,12.39919168721791,63.42888125211446,114.20988739454269
2020-07-03,85.97388901063343,12.382072510556275,63.42888125211446,114.20988739454269
2020-07-04,85.81258612321547,12.49681793806116,63.42888125211446,114.20988739454269
2020-07-05,85.44104471543966,12.911500373466724,54.885714285714286,114.20988739454269
2020-07-06,85.16599881392831,13.238785893653978,54.885714285714286,114.20988739454269
2020-07-07,84.86559857239604,13.604986095300013,54.885714285714286,114.20988739454269
2020-07-08,84.49093566243366,14.088943789282792,50.13084112149533,114.20988739454269
2020-07-09,84.1321226594488,14.362618403927957,50.13084112149533,114.20988739454269
2020-07-10,83.76276735064121,14.498265338585124,50.13084112149533,114.20988739454269
2020-07-11,83.4095598599649,14.742641160170233,50.13084112149533,114.20988739454269
2020-07-12,83.00828936236154,14.992419715967996,50.13084112149533,114.20988739454269
2020-07-13,82.45710523815889,15.142088768316299,50.13084112149533,114.20988739454269
2020-07-14,82.0329674401776,14.832367076118855,50.13084112149533,114.20988739454269
2020-07-15,81.65685038769433,14.62939242167031,50.13084112149533,114.20988739454269
2020-07-16,81.26764234827726,14.84707869716586,50.13084112149533,114.20988739454269
2020-07-17,80.9717529038667,15.08725022675222,50.13084112149533,114.20988739454269
2020-07-18,80.80186564379835,15.248557942679458,50.13084112149533,114.20988739454269
2020-07-19,80.46639476554617,15.512408594650529,50.13084112149533,114.20988739454269
2020-07-20,80.29365865429318,15.705856609343074,50.13084112149533,114.20988739454269
2020-07-21,79.95315080359754,16.03486875846561,49.63636363636363,114.20988739454269
2020-07-22,79.5628700420698,16.30967571447801,49.63636363636363,114.20988739454269
2020-07-23,79.24943745095612,16.449746139421034,49.63636363636363,114.20988739454269
2020-07-24,78.98181751779292,16.526590745327475,49.63636363636363,114.20988739454269
2020-07-25,78.64406206174952,16.691921531337965,49.63636363636363,114.20988739454269
2020-07-26,78.50683802420289,16.825999720442326,49.63636363636363,114.20988739454269
2020-07-27,78.39604105298996,16.897094076080236,49.63636363636363,114.20988739454269
2020-07-28,78.10886276066547,16.959534345490738,49.63636363636363,114.20988739454269
2020-07-29,77.63548235957481,16.91787264078518,49.63636363636363,114.20988739454269
2020-07-30,77.17098921383167,17.008142534816493,49.63636363636363,114.20988739454269
2020-07-31,76.85055101927594,17.1028322271354,49.63636363636363,114.20988739454269
2020-08-01,76.6253017099644,17.198337184623504,49.63636363636363,114.20988739454269
2020-08-02,76.4626940695586,17.327558341243947,49.63636363636363,114.20988739454269
2020-08-03,76.22162375098829,17.44570939317768,49.63636363636363,114.20988739454269
2020-08-04,75.89185557515438,17.51450333571087,49.63636363636363,114.20988739454269
2020-08-05,75.64932605679869,17.608723143678095,49.63636363636363,114.20988739454269
2020-08-06,75.2020105948055,17.642945732907343,49.63636363636363,114.20988739454269
2020-08-07,74.64781165902762,17.627167510681645,49.63636363636363,114.20988739454269
2020-08-08,74.20359294242722,17.565482346098474,49.63636363636363,114.20988739454269
2020-08-09,73.97652070447273,17.672379317700532,49.63636363636363,114.20988739454269
2020-08-10,73.60426637900483,17.765077690439934,49.63636363636363,114.20988739454269
2020-08-11,73.12331459532065,17.63388046091394,49.63636363636363,114.20988739454269
2020-08-12,72.59664084022585,17.516974251942635,49.63636363636363,114.20988739454269
2020-08-13,72.1556569270197,17.616035595968565,48.629629629629626,114.20988739454269
2020-08-14,71.64021884743069,17.61451194650562,48.629629629629626,114.20988739454269
2020-08-15,71.07546653021211,17.36567176890367,48.629629629629626,114.20988739454269
2020-08-16,70.43505451343391,16.92012773284172,48.629629629629626,114.20988739454269
2020-08-17,69.87635912995727,16.591329812536898,48.629629629629626,114.20988739454269
2020-08-18,69.31561833824053,16.263330928236996,48.629629629629626,114.20988739454269
2020-08-19,68.7805525067436,16.06447287261622,48.629629629629626,114.20988739454269
2020-08-20,68.07365693251853,15.430202868271888,48.629629629629626,110.9050773107111
2020-08-21,67.36454391418148,14.896970012138373,47.08490566037736,107.29709984042184
2020-08-22,66.70806394127044,14.463846573804641,47.07272727272727,107.29709984042184
2020-08-23,66.1599056531647,14.25388632434898,47.07272727272727,107.29709984042184
2020-08-24,65.56836684269089,14.043147945195217,44.22935779816514,107.29709984042184
2020-08-25,65.02724942389237,13.667293447730797,44.22935779816514,107.29709984042184
2020-08-26,64.39314023374628,12.991292486028247,44.22935779816514,94.44266299551695
2020-08-27,64.07611723153549,12.93372440826928,44.22935779816514,94.44266299551695
2020-08-28,63.83346452985604,12.93056678021374,44.22935779816514,94.44266299551695
2020-08-29,63.67798329611393,12.980853795366471,44.22935779816514,94.44266299551695
2020-08-30,63.4707996812557,13.026008221607144,44.22935779816514,94.44266299551695
2020-08-31,63.09236139305499,12.989843227467546,44.22935779816514,94.44266299551695
2020-09-01,62.761615203546775,12.849154732720843,44.22935779816514,94.44266299551695
2020-09-02,62.541378656176846,12.769153338653204,44.22935779816514,94.44266299551695
2020-09-03,62.465710371577494,12.755572234422443,44.22935779816514,94.44266299551695
2020-09-04,62.4071320668315,12.74561145674379,44.22935779816514,94.44266299551695
2020-09-05,62.370520258949306,12.726874583823793,44.22935779816514,94.44266299551695
2020-09-06,62.270230793008594,12.669570728360153,44.22935779816514,94.44266299551695
2020-09-07,61.955000029588824,12.339668826673556,44.22935779816514,94.44266299551695
2020-09-08,61.59058653550954,11.904357173397168,44.22935779816514,94.44266299551695
2020-09-09,61.43861324192406,11.658571670342393,44.22935779816514,94.44266299551695
2020-09-10,61.341571454445045,11.47833849406735,44.22935779816514,94.44266299551695
2020-09-11,61.40251676265796,11.621038988230536,44.22935779816514,94.44266299551695
2020-09-12,61.48025434038771,11.748461238237878,44.22935779816514,94.44266299551695
2020-09-13,61.60283881541091,11.956450108646484,44.22935779816514,94.44266299551695
2020-09-14,61.65822751485606,12.045245255906485,44.22935779816514,94.44266299551695
2020-09-15,61.779255862658545,12.246539437907458,44.22935779816514,94.44266299551695
2020-09-16,61.91733691852599,12.502572828088788,44.22935779816514,94.44266299551695
2020-09-17,61.893745260416075,12.459580191600221,44.22935779816514,94.44266299551695
2020-09-18,61.8106534132155,12.329154179886334,44.22935779816514,94.44266299551695
2020-09-19,61.87245843865432,12.400141664868565,44.22935779816514,94.44266299551695
2020-09-20,62.08321969304938,12.682426419534881,44.22935779816514,94.44266299551695
2020-09-21,62.29726680062855,12.905532054785104,44.22935779816514,94.44266299551695
2020-09-22,62.42223118311256,12.970898470266933,44.22935779816514,94.44266299551695
2020-09-23,62.3496368185714,12.97183500826143,44.22935779816514,94.44266299551695
2020-09-24,62.199543835863125,12.910654832850849,44.22935779816514,94.44266299551695
2020-09-25,62.27009641886035,12.99754274527272,44.22935779816514,94.44266299551695
2020-09-26,62.29436240008719,13.057941540403089,44.22935779816514,95.44036697247707
2020-09-27,62.091045523960815,12.689001847903759,44.22935779816514,95.44036697247707
2020-09-28,62.34141157525554,13.070224931875552,44.22935779816514,95.44036697247707
2020-09-29,62.6997755673754,13.890675901260828,44.22935779816514,109.16666666666667
2020-09-30,62.97571426469341,14.495800942142981,44.22935779816514,109.16666666666667
2020-10-01,63.201184219774355,15.012620624083656,44.22935779816514,109.16666666666667
2020-10-02,63.64883405557074,15.794435602453227,44.22935779816514,110.17241379310344
2020-10-03,64.3096277063644,16.644854593488308,44.22935779816514,114.35714285714286
2020-10-04,64.90239539447938,17.336665544445655,44.22935779816514,114.35714285714286
2020-10-05,65.48715841183586,17.88853933661226,44.22935779816514,114.35714285714286
2020-10-06,66.24837518689917,18.66838959149327,44.22935779816514,118.64035087719299
2020-10-07,67.02275435533964,19.714856883861376,44.22935779816514,127.12931034482759
2020-10-08,67.77397588743074,20.783759462687648,44.22935779816514,129.69565217391303
2020-10-09,68.59837895972996,21.82468229595169,44.22935779816514,131.8849557522124
2020-10-10,69.4817122930633,22.891800736845482,44.22935779816514,135.5
2020-10-11,70.34662527718754,23.75028150162404,44.22935779816514,135.5
2020-10-12,71.08907241781476,24.882612229851578,44.22935779816514,140.80172413793105
2020-10-13,71.87583167707402,26.02970649328509,44.22935779816514,143.58928571428572
2020-10-14,72.79060756407213,26.890706156229395,44.22935779816514,143.58928571428572
2020-10-15,73.72813236965003,27.748556698940355,44.22935779816514,143.58928571428572
2020-10-16,74.56166063475725,28.419766722773304,44.22935779816514,143.58928571428572
2020-10-17,75.58064964654066,29.289651215286092,44.22935779816514,145.2844827586207
2020-10-18,76.53205009345082,30.006064685413783,44.22935779816514,145.2844827586207
2020-10-19,77.56558544698616,30.664010591951573,44.22935779816514,145.2844827586207
2020-10-20,78.54792492814296,31.212520961194045,44.22935779816514,145.2844827586207
2020-10-21,79.62734118650658,32.16152574389785,44.22935779816514,155.21052631578948
2020-10-22,80.70579027920347,33.188002463071534,44.22935779816514,159.4513274336283
2020-10-23,81.95543019689894,34.3288590747528,44.22935779816514,168.04166666666666
2020-10-24,83.23225455201697,35.47824657887463,44.22935779816514,171.12173913043478
2020-10-25,84.47249428417582,36.68525391081218,44.22935779816514,174.38793103448276
2020-10-26,85.74538700448232,37.85470876251301,44.22935779816514,176.25
2020-10-27,87.09382323764144,39.00100463318246,44.22935779816514,179.40350877192984
2020-10-28,88.47443131420539,39.97624792938055,44.22935779816514,179.40350877192984
2020-10-29,90.0437389223061,41.49429701857606,44.22935779816514,198.8448275862069
2020-10-30,91.50529564882186,42.70222587047578,44.22935779816514,198.8448275862069
2020-10-31,93.10402529358495,44.018342621937315,44.22935779816514,199.54621848739495
2020-11-01,94.6997333690344,45.28222257843862,44.22935779816514,200.68103448275863
2020-11-02,96.24782247263077,46.36861684337001,44.22935779816514,200.68103448275863
2020-11-03,97.81112164819454,47.42803874747402,44.22935779816514,200.68103448275863
2020-11-04,99.58911771189109,48.74687170279097,44.22935779816514,213.98260869565217
2020-11-05,101.55523856959088,50.28812378154674,44.22935779816514,227.43333333333334
2020-11-06,103.29205096229262,51.41357348074933,44.22935779816514,227.43333333333334
2020-11-07,105.09741651246748,52.562465844309784,44.22935779816514,227.43333333333334
2020-11-08,107.08990900495998,53.93392388954414,44.22935779816514,232.0
2020-11-09,109.13995905501002,55.47376536829877,44.22935779816514,241.0
2020-11-10,111.13186696988444,56.64219161206734,44.22935779816514,241.0
2020-11-11,112.90797485003273,57.16408088494101,44.22935779816514,241.0
2020-11-12,114.5472855827627,57.41859594235,44.22935779816514,241.0
2020-11-13,116.0256037001331,57.54350095429256,44.22935779816514,241.0
2020-11-14,117.5726782606223,57.72130319539447,44.22935779816514,241.0
2020-11-15,119.3490586410027,58.224575512237465,44.22935779816514,241.0
2020-11-16,120.09709385570457,57.80477103319164,44.22935779816514,241.0
2020-11-17,120.72515822960227,57.3498902171094,44.22935779816514,241.0
2020-11-18,121.5107113049991,56.86052527272702,44.22935779816514,241.0
2020-11-19,122.54157794461496,56.3346323532764,44.22935779816514,241.0
2020-11-20,123.67877691848062,55.82477881612286,44.22935779816514,241.0
2020-11-21,124.65698232972011,55.237955010186695,44.22935779816514,241.0
2020-11-22,125.76874502085158,54.60431225116432,47.4811320754717,241.0
2020-11-23,127.07545069747252,54.187556778891704,47.4811320754717,241.0
2020-11-24,128.61643618257565,53.949082967465735,47.4811320754717,241.0
2020-11-25,130.26423689768058,53.856559141771456,47.4811320754717,241.0
2020-11-26,131.46959162902917,53.323782152957506,47.4811320754717,241.0
2020-11-27,132.28506585014856,52.66140343142892,47.4811320754717,241.0
2020-11-28,133.10968069787512,51.95773881339498,47.4811320754717,241.0
2020-11-29,134.20951997111058,51.1664261814362,53.47787610619469,241.0
2020-11-30,135.45957905078967,50.54240756605851,57.3421052631579,241.0
2020-12-01,136.85796367354877,50.095875892684596,58.9537037037037,241.0
2020-12-02,138.29108480078753,49.755660109625076,58.9537037037037,241.0
2020-12-03,139.78970778274382,49.46062382634243,58.9537037037037,241.0
2020-12-04,141.2814905886683,49.27059642523385,58.9537037037037,241.0
2020-12-05,142.67735120214172,48.86256946482324,58.9537037037037,241.0
2020-12-06,144.15696761605784,48.37119719175166,58.9537037037037,241.0
2020-12-07,145.6962527727742,47.85468461539048,58.9537037037037,241.0
2020-12-08,146.99031154228751,47.45397244558303,58.9537037037037,241.0
2020-12-09,148.17763111992966,47.05035767722112,58.9537037037037,241.0
2020-12-10,148.94171842151698,46.665842626483695,58.9537037037037,241.0
2020-12-11,149.68892253674332,46.14788556219042,58.9537037037037,241.0
2020-12-12,150.4572165883707,45.66460834340276,58.9537037037037,241.0
2020-12-13,151.14992234968756,45.101481675029966,58.9537037037037,241.0
2020-12-14,151.51949755440074,44.70562602387786,58.9537037037037,241.0
2020-12-15,152.05467333659522,44.25603921538276,58.9537037037037,241.0
2020-12-16,152.86469347050917,43.64712502782454,58.9537037037037,241.0
2020-12-17,153.67688199324013,42.89988924414884,58.9537037037037,241.0
2020-12-18,154.48605306907785,42.14940748528692,58.9537037037037,241.0
2020-12-19,155.30589240734238,41.55652499340307,58.9537037037037,241.0
2020-12-20,156.35023001417997,40.94663160831304,58.9537037037037,241.0
2020-12-21,157.4941458308231,40.06792224081213,58.9537037037037,241.0
2020-12-22,159.2090959296533,39.09414003136971,60.73684210526316,241.0
2020-12-23,160.97343722909616,38.172388404256004,76.14414414414415,241.0
2020-12-24,162.44994376091245,37.617502759660894,76.14414414414415,241.0
2020-12-25,163.60130079455158,37.12606818438286,76.14414414414415,241.0
2020-12-26,164.87334260380266,36.04129258172103,92.87610619469027,241.0
2020-12-27,166.202405904736,35.5587334250799,106.03448275862068,241.0
2020-12-28,167.0835659904415,35.10924070802546,106.03448275862068,241.0
2020-12-29,167.94871215751547,34.542758250545084,106.67826086956522,241.0
2020-12-30,168.69013708190965,33.923449256411836,107.43650793650794,241.0
2020-12-31,169.47561114382052,33.36714633712179,107.43650793650794,241.0
2021-01-01,170.57475400096334,33.159753433527,107.43650793650794,241.0
2021-01-02,171.81932879082316,32.99609752091922,107.43650793650794,241.0
2021-01-03,172.95370539092553,32.52714721906564,107.43650793650794,241.0
2021-01-04,173.29238983917355,32.11129708400217,107.43650793650794,241.0
2021-01-05,173.41290646258227,31.95607494562394,107.43650793650794,241.0
2021-01-06,173.55445604402564,31.78802626216771,107.43650793650794,241.0
2021-01-07,173.65961028243774,31.66404689919271,107.43650793650794,241.0
2021-01-08,173.66425373185731,31.65841815840176,107.43650793650794,241.0
2021-01-09,173.79004093086948,31.51206492104624,107.43650793650794,241.0
2021-01-10,173.86428985138275,31.441257313592253,107.43650793650794,241.0
2021-01-11,173.85476120252483,31.450664150127825,107.43650793650794,241.0
2021-01-12,173.9477583318856,31.356062410739053,107.43650793650794,241.0
2021-01-13,174.2368461643157,31.160457520198502,107.43650793650794,241.0
2021-01-14,174.760885703233,30.871719157364726,107.43650793650794,241.0
2021-01-15,175.16041575591495,30.718254582839194,107.43650793650794,241.0
2021-01-16,175.58314432734355,30.503157843438775,107.43650793650794,241.0
2021-01-17,175.87882858931812,30.308736874320992,107.43650793650794,241.0
2021-01-18,176.43596939081462,30.0896964384592,107.43650793650794,241.0
2021-01-19,176.93119118513783,30.103206390956267,107.43650793650794,241.0
2021-01-20,177.10119796903635,30.046531781502573,107.43650793650794,241.0
2021-01-21,177.10868372402211,30.044333185043065,107.43650793650794,241.0
2021-01-22,177.19998198565247,30.038419760452538,107.43650793650794,241.0
2021-01-23,177.2313487241582,30.036924249083988,107.43650793650794,241.0
2021-01-24,177.39890313423837,30.073426275066378,107.43650793650794,241.0
2021-01-25,177.47815954083754,30.088164382497563,107.43650793650794,241.0
2021-01-26,177.42681733728946,30.092076138041364,107.43650793650794,241.0
2021-01-27,177.0941414752205,30.018044719615645,107.43650793650794,241.0
2021-01-28,177.0098139737281,29.989327330839764,107.43650793650794,241.0
2021-01-29,176.9070602916101,29.92702068737755,107.43650793650794,241.0
2021-01-30,176.64570135467642,29.81958450928161,107.43650793650794,241.0
2021-01-31,176.42815546095662,29.741188064522525,107.43650793650794,241.0
2021-02-01,176.23943949541552,29.651342301897305,107.43650793650794,241.0
2021-02-02,175.90372823258963,29.389095490621084,107.43650793650794,241.0
2021-02-03,175.40310285311182,28.880815230810086,107.43650793650794,241.0
2021-02-04,174.7838827932759,28.658660683593087,107.43650793650794,241.0
2021-02-05,173.72412336189265,28.800059515521287,107.43650793650794,241.0
2021-02-06,172.50058880371242,28.635106757820765,107.43650793650794,241.0
2021-02-07,171.22403587282878,28.103041497939614,107.43650793650794,232.28925619834712
2021-02-08,170.3029155789812,27.429577801612226,107.43650793650794,222.9016393442623
2021-02-09,169.84502548927293,27.127428999214075,107.43650793650794,222.9016393442623
2021-02-10,169.56233338676137,26.98089395005601,107.43650793650794,222.9016393442623
2021-02-11,169.4481099195967,26.929608741994358,107.43650793650794,222.9016393442623
2021-02-12,169.2638307336676,26.823393965697296,107.43650793650794,222.9016393442623
2021-02-13,168.79878917302298,26.38712537624161,107.43650793650794,222.9016393442623
2021-02-14,169.4099314564299,25.90457818216512,107.43650793650794,222.9016393442623
2021-02-15,170.11495791145634,25.048255604547673,120.40336134453781,222.9016393442623
2021-02-16,170.6278919392341,24.503928338845245,120.40336134453781,222.9016393442623
2021-02-17,170.7021665594765,24.41961390855251,120.40336134453781,222.9016393442623
2021-02-18,170.79584674760113,24.35313664305176,120.40336134453781,222.9016393442623
2021-02-19,170.9086901421768,24.20965877544004,120.40336134453781,222.9016393442623
2021-02-20,170.8601708070937,24.26791525554313,120.40336134453781,222.9016393442623
2021-02-21,170.5829147791847,24.442092694132974,120.40336134453781,222.9016393442623
2021-02-22,170.23289997651568,24.402130036863436,120.40336134453781,222.9016393442623
2021-02-23,169.6927511070743,24.2600515786095,120.40336134453781,222.9016393442623
2021-02-24,169.68402529392142,24.26310564491936,120.40336134453781,222.9016393442623
2021-02-25,170.01845646850896,23.858391196596525,120.40336134453781,222.9016393442623
2021-02-26,170.15857729888756,23.63091680528393,120.40336134453781,222.9016393442623
2021-02-27,170.00967034315136,23.82332645537392,120.40336134453781,222.9016393442623
2021-02-28,169.6774712102682,24.087095918362916,120.40336134453781,222.9016393442623
2021-03-01,169.06921704185012,24.4306099322612,120.40336134453781,222.9016393442623
2021-03-02,168.29451342302886,24.850253416291494,120.40336134453781,222.9016393442623
2021-03-03,167.52685598372963,25.02565532084624,120.40336134453781,222.9016393442623
2021-03-04,167.0306341298824,24.787138342704672,120.40336134453781,222.9016393442623
2021-03-05,166.51520766264062,24.773621295337783,120.40336134453781,222.9016393442623
2021-03-06,165.80051002715206,24.898325294508332,120.40336134453781,222.9016393442623
2021-03-07,165.238381554679,24.728476670521513,120.40336134453781,222.9016393442623
2021-03-08,164.61721787782454,24.801948208638997,120.40336134453781,222.9016393442623
2021-03-09,164.222221575839,24.754643421087806,120.40336134453781,222.9016393442623
2021-03-10,163.93176458659167,24.961687471951763,120.40336134453781,222.9016393442623
2021-03-11,163.84007606501225,25.024323161112743,120.40336134453781,222.9016393442623
2021-03-12,163.53276675140373,25.288980954733578,120.40336134453781,222.9016393442623
2021-03-13,163.18802730265267,25.745045250941764,114.46511627906976,222.9016393442623
2021-03-14,163.15212474490824,25.807557825371884,114.46511627906976,222.9016393442623
2021-03-15,163.00176044618325,25.989125798057238,114.46511627906976,222.9016393442623
2021-03-16,162.88809343816143,26.041358728690923,114.46511627906976,222.9016393442623
2021-03-17,163.20448060732252,26.061499291860844,114.46511627906976,222.9016393442623
2021-03-18,163.53286336438748,26.098432412420443,114.46511627906976,222.9016393442623
2021-03-19,163.54221594531487,26.097976381742267,114.46511627906976,222.9016393442623
2021-03-20,163.17990483420374,26.107311304753487,114.46511627906976,222.9016393442623
2021-03-21,162.92440164894202,26.076828733710116,114.46511627906976,222.9016393442623
2021-03-22,162.18129211827855,25.573244587717404,114.46511627906976,222.9016393442623
2021-03-23,161.39391923988833,24.86898511961783,114.46511627906976,222.9016393442623
2021-03-24,160.50026844623756,24.395348115165397,114.46511627906976,222.9016393442623
2021-03-25,159.69113300265442,24.309477943040868,114.46511627906976,222.9016393442623
2021-03-26,158.95005956635643,24.372315442059286,114.46511627906976,222.9016393442623
2021-03-27,158.19037620494743,23.742090669876074,114.46511627906976,222.9016393442623
2021-03-28,157.82307019888543,23.523065255645815,114.46511627906976,222.9016393442623
2021-03-29,157.49446396697212,23.360734319083413,114.46511627906976,222.9016393442623
2021-03-30,157.13721093673038,23.360513478000836,114.46511627906976,222.9016393442623
2021-03-31,156.75949037720318,23.247101578416647,114.46511627906976,222.9016393442623
2021-04-01,155.8897987320697,22.562912177286492,114.46511627906976,222.9016393442623
2021-04-02,154.86074520274929,21.562083234157445,114.46511627906976,210.04032258064515
2021-04-03,153.96195554886816,20.91227706466721,114.46511627906976,199.78048780487805
2021-04-04,153.74405732544147,21.064886789436702,114.46511627906976,199.78048780487805
2021-04-05,153.76646354722595,21.048992508135672,114.46511627906976,199.78048780487805
2021-04-06,153.8737656937647,21.0151669970124,114.46511627906976,199.78048780487805
2021-04-07,153.96921118363593,20.977115382780582,114.46511627906976,199.78048780487805
2021-04-08,153.86367714897463,21.092524777430135,114.46511627906976,199.78048780487805
2021-04-09,153.63275099638383,21.324776395316125,114.46511627906976,199.78048780487805
2021-04-10,153.35901625211577,21.561397416814135,114.46511627906976,199.78048780487805
2021-04-11,153.1515860833259,21.753728414003795,114.46511627906976,199.78048780487805
2021-04-12,152.97226691764308,21.875385676222905,114.46511627906976,199.78048780487805
2021-04-13,152.6075653255784,21.926164372924998,114.46511627906976,199.78048780487805
2021-04-14,152.02884196599834,21.85075750249198,114.46511627906976,199.78048780487805
2021-04-15,151.40664093253378,21.806789421647842,114.46511627906976,199.78048780487805
2021-04-16,150.87724264193548,21.707699988424356,114.46511627906976,199.78048780487805
2021-04-17,150.17234120824375,22.12979864388049,105.825,199.78048780487805
2021-04-18,149.23569219781425,22.230809871649143,105.18939393939394,199.78048780487805
2021-04-19,148.3098158100181,21.833759044308643,105.18939393939394,191.3298969072165
2021-04-20,147.71385410591688,21.835916695906455,105.18939393939394,191.3298969072165
2021-04-21,146.98693102899378,22.214606470088032,103.29230769230769,191.3298969072165
2021-04-22,146.0671860932646,22.57085099411331,96.56153846153846,191.3298969072165
2021-04-23,145.22334928770903,22.811788834308313,96.56153846153846,191.3298969072165
2021-04-24,144.22089904429555,22.74514482924478,96.56153846153846,190.2983870967742
2021-04-25,143.33586721723307,22.629491502653185,96.56153846153846,190.2983870967742
2021-04-26,142.83707689465243,22.46522605889246,96.56153846153846,190.2983870967742
2021-04-27,142.58267549482738,22.295722533974892,96.56153846153846,190.2983870967742
